date,temperature_2m_max,temperature_2m_min,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean,ndvi_mean,ndmi_mean,ndre_mean,evi_mean,gndvi_mean,msi_mean,ndvi_mean_daily,precip_7d,tmean,tmean_7d,rh_7d
2020-01-26,7.9000,5.2000,1.6000,2.7600,11.6000,81,,,,,,,0.2864,10.0000,6.5500,8.1071,76.5714
2020-01-27,7.9000,4.9000,4.1000,2.7400,11.8000,87,,,,,,,0.3044,14.1000,6.4000,7.9571,79.0000
2020-01-28,8.0000,3.9000,1.1000,3.2100,11.3000,86,,,,,,,0.3225,15.0000,5.9500,7.6071,80.1429
2020-01-29,11.6000,0.2000,0.0000,11.1300,8.4000,81,,,,,,,0.3406,13.5000,5.9000,7.0786,80.7143
2020-01-30,11.5000,3.1000,0.8000,7.6400,9.4000,81,,,,,,,0.3587,12.1000,7.3000,6.8500,80.5714
2020-01-31,9.4000,6.2000,1.7000,3.7500,9.5000,88,,,,,,,0.3767,9.3000,7.8000,6.7929,82.0000
2020-02-01,11.0000,4.6000,0.1000,5.2800,12.0000,81,,,,,,,0.3948,9.4000,7.8000,6.8143,83.5714
2020-02-02,10.4000,7.0000,4.2000,4.6700,10.8000,82,,,,,,,0.4129,12.0000,8.7000,7.1214,83.7143
2020-02-03,12.2000,2.2000,0.3000,12.5400,8.7000,78,,,,,,,0.4310,8.2000,7.2000,7.2357,82.4286
2020-02-04,12.8000,6.3000,0.9000,6.8600,13.5000,80,,,,,,,0.4490,8.0000,9.5500,7.7500,81.5714
2020-02-05,10.8000,7.3000,6.9000,3.8000,12.4000,88,,,,,,,0.4671,14.9000,9.0500,8.2000,82.5714
2020-02-06,13.2000,6.3000,1.7000,11.1700,11.2000,77,0.4852,0.2078,0.3160,2.1793,0.4075,0.6990,0.4852,15.8000,9.7500,8.5500,82.0000
2020-02-07,10.1000,5.8000,1.3000,3.8600,9.2000,86,,,,,,,0.5019,15.4000,7.9500,8.5714,81.7143
2020-02-08,10.0000,6.2000,1.7000,3.5100,8.9000,89,,,,,,,0.5185,17.0000,8.1000,8.6143,82.8571
2020-02-09,14.4000,4.7000,0.0000,13.8800,8.5000,74,0.5352,0.2032,0.3603,2.6654,0.4652,0.7080,0.5352,12.8000,9.5500,8.7357,81.7143
2020-02-10,14.2000,4.6000,0.0000,12.1500,8.3000,76,,,,,,,0.5082,12.5000,9.4000,9.0500,81.4286
2020-02-11,15.1000,4.9000,0.1000,11.3700,7.5000,80,0.4813,0.1798,0.3156,3.7168,0.4096,0.7312,0.4813,11.7000,10.0000,9.1143,81.4286
2020-02-12,16.0000,7.4000,0.0000,9.3500,9.6000,81,,,,,,,0.4772,4.8000,11.7000,9.4929,80.4286
2020-02-13,16.7000,8.2000,0.0000,10.6000,8.2000,80,,,,,,,0.4730,3.1000,12.4500,9.8786,80.8571
2020-02-14,14.1000,10.2000,1.4000,3.0900,15.3000,68,,,,,,,0.4689,3.2000,12.1500,10.4786,78.2857
2020-02-15,9.4000,4.2000,0.3000,6.8500,17.9000,39,,,,,,,0.4647,1.8000,6.8000,10.2929,71.1429
2020-02-16,10.6000,-1.0000,2.0000,17.3600,8.1000,58,0.4606,0.1848,0.3108,2.1379,0.4135,0.7209,0.4606,3.8000,4.8000,9.6143,68.8571
2020-02-17,12.2000,-0.6000,0.0000,13.9100,10.9000,68,,,,,,,0.4531,3.8000,5.8000,9.1000,67.7143
2020-02-18,12.3000,0.6000,0.6000,12.7200,9.9000,65,,,,,,,0.4456,4.3000,6.4500,8.5929,65.5714
2020-02-19,12.7000,2.3000,0.0000,15.7100,9.0000,76,0.4381,0.2172,0.3066,3.0732,0.3763,0.6724,0.4381,4.3000,7.5000,7.9929,64.8571
2020-02-20,11.1000,6.6000,2.7000,4.2200,12.3000,75,,,,,,,0.4281,7.0000,8.8500,7.4786,64.1429
2020-02-21,13.9000,4.1000,0.4000,12.9100,9.0000,77,0.4181,0.1777,0.2642,2.6690,0.3707,0.7201,0.4181,6.0000,9.0000,7.0286,65.4286
2020-02-22,15.0000,7.6000,0.1000,11.8700,7.1000,75,,,,,,,0.4272,5.8000,11.3000,7.6714,70.5714
2020-02-23,14.4000,7.9000,0.0000,9.2700,9.4000,77,,,,,,,0.4364,3.8000,11.1500,8.5786,73.2857
2020-02-24,15.9000,7.5000,0.0000,12.6600,9.1000,79,,,,,,,0.4455,3.8000,11.7000,9.4214,74.8571
2020-02-25,18.5000,6.4000,0.0000,16.2100,8.3000,79,,,,,,,0.4546,3.2000,12.4500,10.2786,76.8571
2020-02-26,19.1000,9.4000,0.0000,14.4100,7.3000,77,,,,,,,0.4637,3.2000,14.2500,11.2429,77.0000
2020-02-27,18.1000,10.7000,0.2000,9.4400,17.6000,78,,,,,,,0.4728,0.7000,14.4000,12.0357,77.4286
2020-02-28,17.5000,9.9000,3.5000,13.8000,14.1000,73,,,,,,,0.4820,3.8000,13.7000,12.7071,76.8571
2020-02-29,19.0000,7.0000,0.0000,12.6600,10.5000,73,0.4911,0.1659,0.3285,2.4766,0.4381,0.7641,0.4911,3.7000,13.0000,12.9500,76.5714
2020-03-01,15.9000,13.1000,0.7000,3.5000,15.0000,69,,,,,,,0.4684,4.4000,14.5000,13.4286,75.4286
2020-03-02,12.5000,9.8000,0.5000,2.8800,19.4000,73,,,,,,,0.4457,4.9000,11.1500,13.3500,74.5714
2020-03-03,13.8000,8.6000,1.0000,9.3900,11.5000,77,,,,,,,0.4230,5.9000,11.2000,13.1714,74.2857
2020-03-04,16.8000,7.2000,0.4000,16.5300,10.4000,71,,,,,,,0.4003,6.3000,12.0000,12.8500,73.4286
2020-03-05,16.1000,8.4000,0.0000,10.2100,11.4000,77,,,,,,,0.3776,6.1000,12.2500,12.5429,73.2857
2020-03-06,16.4000,10.2000,0.3000,9.8400,11.9000,75,,,,,,,0.3549,2.9000,13.3000,12.4857,73.5714
2020-03-07,18.2000,9.6000,0.5000,11.7200,7.8000,76,0.3322,0.1561,0.2197,0.3322,0.2676,0.7594,0.3322,3.4000,13.9000,12.6143,74.0000
2020-03-08,18.5000,10.4000,1.1000,10.0900,17.6000,72,,,,,,,0.3375,3.8000,14.4500,12.6071,74.4286
2020-03-09,14.4000,10.5000,0.7000,5.5300,16.1000,63,,,,,,,0.3429,4.0000,12.4500,12.7929,73.0000
2020-03-10,17.6000,8.5000,1.4000,18.7600,16.6000,63,,,,,,,0.3482,4.4000,13.0500,13.0571,71.0000
2020-03-11,15.9000,8.1000,1.1000,11.7100,10.8000,69,,,,,,,0.3536,5.1000,12.0000,13.0571,70.7143
2020-03-12,17.5000,9.2000,0.2000,12.4400,8.2000,74,0.3589,0.2165,0.2453,1.7758,0.2898,0.6720,0.3589,5.3000,13.3500,13.2143,70.2857
2020-03-13,17.5000,9.4000,0.0000,7.3400,15.3000,60,,,,,,,0.3757,5.0000,13.4500,13.2357,68.1429
2020-03-14,16.6000,10.5000,0.0000,7.3900,6.2000,62,,,,,,,0.3925,4.5000,13.5500,13.1857,66.1429
2020-03-15,17.4000,9.1000,0.0000,10.1700,13.5000,66,,,,,,,0.4093,3.4000,13.2500,13.0143,65.2857
2020-03-16,14.9000,10.6000,1.1000,4.2900,11.4000,73,,,,,,,0.4261,3.8000,12.7500,13.0571,66.7143
2020-03-17,20.7000,10.7000,0.0000,20.1100,13.1000,54,,,,,,,0.4428,2.4000,15.7000,13.4357,65.4286
2020-03-18,20.6000,9.1000,0.3000,16.8300,16.6000,56,,,,,,,0.4596,1.6000,14.8500,13.8429,63.5714
2020-03-19,24.6000,8.6000,0.0000,21.6100,17.4000,53,,,,,,,0.4764,1.4000,16.6000,14.3071,60.5714
2020-03-20,24.6000,10.1000,0.0000,21.2500,9.6000,58,0.4932,0.1783,0.3347,2.2149,0.4510,0.7473,0.4932,1.4000,17.3500,14.8643,60.2857
2020-03-21,26.1000,13.0000,0.0000,16.9800,13.8000,53,,,,,,,0.4698,1.4000,19.5500,15.7214,59.0000
2020-03-22,23.1000,13.2000,0.6000,13.2500,11.6000,64,,,,,,,0.4464,2.0000,18.1500,16.4214,58.7143
2020-03-23,25.5000,12.1000,0.0000,19.2700,8.5000,61,,,,,,,0.4231,0.9000,18.8000,17.2857,57.0000
2020-03-24,24.8000,15.2000,1.1000,15.1900,15.1000,65,,,,,,,0.3997,2.0000,20.0000,17.9000,58.5714
